#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0057376,poe-0.0065840,poe-0.0075552,poe-0.0086698,poe-0.0099487,poe-0.0114163,poe-0.0131004,poe-0.0150330,poe-0.0172506,poe-0.0197953,poe-0.0227155,poe-0.0260664,poe-0.0299117,poe-0.0343242,poe-0.0393876,poe-0.0451980,poe-0.0518655,poe-0.0595165,poe-0.0682963,poe-0.0783711,poe-0.0899323,poe-0.1031988,poe-0.1184225,poe-0.1358919,poe-0.1559383,poe-0.1789419,poe-0.2053390,poe-0.2356300,poe-0.2703896,poe-0.3102768,poe-0.3560480,poe-0.4085713,poe-0.4688427,poe-0.5380052,poe-0.6173704,poe-0.7084434,poe-0.8129511,poe-0.9328756,poe-1.0704911,poe-1.2284072,poe-1.4096188,poe-1.6175622,poe-1.8561809,poe-2.1300000
-1.00004,-0.46899,0.00000,9.999897E-01,9.999727E-01,9.999213E-01,9.997637E-01,9.992850E-01,9.978958E-01,9.941581E-01,9.850710E-01,9.654863E-01,9.285104E-01,8.676559E-01,7.803388E-01,6.703957E-01,5.477145E-01,4.248694E-01,3.131307E-01,2.197162E-01,1.470467E-01,9.403826E-02,5.747115E-02,3.367555E-02,1.878172E-02,9.964382E-03,4.998929E-03,2.323002E-03,9.898690E-04,3.790885E-04,1.200485E-04,2.439436E-05,1.602022E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.52026,0.00000,9.993194E-01,9.979711E-01,9.942817E-01,9.851828E-01,9.653863E-01,9.278844E-01,8.663064E-01,7.784060E-01,6.684000E-01,5.462890E-01,4.244522E-01,3.137876E-01,2.211647E-01,1.489671E-01,9.604735E-02,5.926674E-02,3.493924E-02,1.960872E-02,1.043464E-02,5.214537E-03,2.409291E-03,1.003469E-03,3.623858E-04,1.061794E-04,2.145500E-05,9.986178E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.55893,0.00000,9.999877E-01,9.999663E-01,9.999018E-01,9.997035E-01,9.991051E-01,9.973910E-01,9.928676E-01,9.821349E-01,9.596330E-01,9.183697E-01,8.524107E-01,7.603915E-01,6.474362E-01,5.242114E-01,4.032114E-01,2.949120E-01,2.055776E-01,1.368516E-01,8.711528E-02,5.305941E-02,3.097727E-02,1.724012E-02,9.122666E-03,4.565466E-03,2.121889E-03,9.028419E-04,3.443864E-04,1.096303E-04,2.321973E-05,1.067940E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.61019,0.00000,9.984410E-01,9.955370E-01,9.881821E-01,9.716757E-01,9.393358E-01,8.843809E-01,8.032705E-01,6.985093E-01,5.787947E-01,4.561471E-01,3.420773E-01,2.444950E-01,1.669708E-01,1.091239E-01,6.830978E-02,4.087036E-02,2.331763E-02,1.262032E-02,6.433070E-03,3.054508E-03,1.317828E-03,4.961836E-04,1.547803E-04,3.459402E-05,4.061312E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.64886,0.00000,9.999835E-01,9.999540E-01,9.998638E-01,9.995865E-01,9.987589E-01,9.964377E-01,9.904910E-01,9.768827E-01,9.494852E-01,9.013340E-01,8.275734E-01,7.287440E-01,6.118688E-01,4.884818E-01,3.707562E-01,2.678993E-01,1.847413E-01,1.218193E-01,7.689697E-02,4.651266E-02,2.696144E-02,1.491228E-02,7.834882E-03,3.891502E-03,1.798586E-03,7.570574E-04,2.851878E-04,8.956996E-05,1.939871E-05,5.326140E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.70012,0.00000,9.963511E-01,9.902278E-01,9.761771E-01,9.479172E-01,8.985167E-01,8.234934E-01,7.238913E-01,6.070789E-01,4.845289E-01,3.680394E-01,2.664384E-01,1.842330E-01,1.219154E-01,7.727921E-02,4.684780E-02,2.712613E-02,1.491514E-02,7.738529E-03,3.755574E-03,1.666343E-03,6.583859E-04,2.166576E-04,5.156469E-05,7.570161E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.73879,0.00000,9.999757E-01,9.999304E-01,9.997905E-01,9.993629E-01,9.981101E-01,9.947026E-01,9.863239E-01,9.680625E-01,9.332089E-01,8.752489E-01,7.911759E-01,6.841988E-01,5.634805E-01,4.412892E-01,3.288524E-01,2.336247E-01,1.586256E-01,1.030981E-01,6.423063E-02,3.838255E-02,2.196036E-02,1.199043E-02,6.208573E-03,3.032036E-03,1.376577E-03,5.663373E-04,2.053553E-04,6.182690E-05,1.245748E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.82872,0.00000,9.999606E-01,9.998837E-01,9.996457E-01,9.989277E-01,9.968842E-01,9.915600E-01,9.791595E-01,9.537548E-01,9.083647E-01,8.377727E-01,7.417976E-01,6.268170E-01,5.039694E-01,3.854489E-01,2.808514E-01,1.953872E-01,1.300723E-01,8.299226E-02,5.077974E-02,2.982123E-02,1.673562E-02,8.946875E-03,4.529324E-03,2.147620E-03,9.427847E-04,3.731776E-04,1.256151E-04,3.421887E-05,5.499778E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-0.91865,0.00000,9.999295E-01,9.997870E-01,9.993488E-01,9.980597E-01,9.945437E-01,9.858934E-01,9.670736E-01,9.312958E-01,8.721412E-01,7.868873E-01,6.791008E-01,5.582113E-01,4.364819E-01,3.249244E-01,2.307720E-01,1.567324E-01,1.019658E-01,6.365235E-02,3.811049E-02,2.184505E-02,1.196624E-02,6.211075E-03,3.038805E-03,1.386224E-03,5.774088E-04,2.122813E-04,6.529740E-05,1.379526E-05,1.186544E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-1.00859,0.00000,9.998624E-01,9.995786E-01,9.987234E-01,9.963067E-01,9.900885E-01,9.758571E-01,9.473194E-01,8.975453E-01,8.220379E-01,7.218702E-01,6.045544E-01,4.817596E-01,3.653325E-01,2.641388E-01,1.824633E-01,1.207113E-01,7.657929E-02,4.660443E-02,2.717665E-02,1.514403E-02,8.025370E-03,4.017675E-03,1.876375E-03,8.084383E-04,3.142522E-04,1.033830E-04,2.579507E-05,3.863737E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
