#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0, imt='SA(0.2)'"
lon,lat,depth,poe-0.0050000,poe-0.0057376,poe-0.0065840,poe-0.0075552,poe-0.0086698,poe-0.0099487,poe-0.0114163,poe-0.0131004,poe-0.0150330,poe-0.0172506,poe-0.0197953,poe-0.0227155,poe-0.0260664,poe-0.0299117,poe-0.0343242,poe-0.0393876,poe-0.0451980,poe-0.0518655,poe-0.0595165,poe-0.0682963,poe-0.0783711,poe-0.0899323,poe-0.1031988,poe-0.1184225,poe-0.1358919,poe-0.1559383,poe-0.1789419,poe-0.2053390,poe-0.2356300,poe-0.2703896,poe-0.3102768,poe-0.3560480,poe-0.4085713,poe-0.4688427,poe-0.5380052,poe-0.6173704,poe-0.7084434,poe-0.8129511,poe-0.9328756,poe-1.0704911,poe-1.2284072,poe-1.4096188,poe-1.6175622,poe-1.8561809,poe-2.1300000
-1.00005,-0.01933,0.00000,9.999997E-01,9.999996E-01,9.999995E-01,9.999992E-01,9.999986E-01,9.999973E-01,9.999939E-01,9.999848E-01,9.999580E-01,9.998758E-01,9.996204E-01,9.988443E-01,9.966155E-01,9.907604E-01,9.770427E-01,9.488912E-01,8.987715E-01,8.215171E-01,7.180015E-01,5.962855E-01,4.692638E-01,3.499777E-01,2.477930E-01,1.669673E-01,1.073054E-01,6.594082E-02,3.877332E-02,2.173281E-02,1.156269E-02,5.801591E-03,2.705776E-03,1.154079E-03,4.357058E-04,1.356093E-04,2.948551E-05,2.386479E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,0.07060,0.00000,9.999997E-01,9.999996E-01,9.999994E-01,9.999990E-01,9.999983E-01,9.999964E-01,9.999918E-01,9.999785E-01,9.999392E-01,9.998173E-01,9.994394E-01,9.983072E-01,9.951403E-01,9.871163E-01,9.691256E-01,9.339648E-01,8.744729E-01,7.872963E-01,6.759738E-01,5.507172E-01,4.250587E-01,3.110534E-01,2.162680E-01,1.432282E-01,9.058838E-02,5.482250E-02,3.169683E-02,1.745416E-02,9.092914E-03,4.442960E-03,2.008967E-03,8.195548E-04,2.875758E-04,7.951097E-05,1.360245E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,-0.10926,0.00000,9.999997E-01,9.999996E-01,9.999995E-01,9.999993E-01,9.999988E-01,9.999977E-01,9.999952E-01,9.999882E-01,9.999682E-01,9.999075E-01,9.997191E-01,9.991420E-01,9.974564E-01,9.929153E-01,9.819325E-01,9.585572E-01,9.152899E-01,8.459156E-01,7.493306E-01,6.316509E-01,5.048277E-01,3.822720E-01,2.746871E-01,1.876996E-01,1.222394E-01,7.604477E-02,4.529108E-02,2.574008E-02,1.391426E-02,7.111981E-03,3.398333E-03,1.495208E-03,5.909284E-04,1.987733E-04,5.053754E-05,6.878928E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,0.16053,0.00000,9.999996E-01,9.999995E-01,9.999993E-01,9.999988E-01,9.999977E-01,9.999950E-01,9.999878E-01,9.999671E-01,9.999040E-01,9.997077E-01,9.991041E-01,9.973380E-01,9.925782E-01,9.810876E-01,9.567320E-01,9.119285E-01,8.406495E-01,7.422705E-01,6.234617E-01,4.963648E-01,3.744246E-01,2.679959E-01,1.824501E-01,1.184734E-01,7.354430E-02,4.368097E-02,2.475610E-02,1.331219E-02,6.757359E-03,3.192874E-03,1.377832E-03,5.304162E-04,1.692663E-04,3.734593E-05,3.885120E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,-0.19920,0.00000,9.999997E-01,9.999996E-01,9.999996E-01,9.999993E-01,9.999989E-01,9.999980E-01,9.999958E-01,9.999901E-01,9.999737E-01,9.999242E-01,9.997713E-01,9.993009E-01,9.979138E-01,9.941189E-01,9.847534E-01,9.643396E-01,9.255549E-01,8.616689E-01,7.703089E-01,6.561393E-01,5.302057E-01,4.059591E-01,2.948741E-01,2.035832E-01,1.339148E-01,8.408628E-02,5.052754E-02,2.900654E-02,1.585311E-02,8.209331E-03,3.986987E-03,1.789082E-03,7.272094E-04,2.569107E-04,7.165303E-05,1.242308E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.25046,0.00000,9.999996E-01,9.999994E-01,9.999991E-01,9.999984E-01,9.999967E-01,9.999924E-01,9.999806E-01,9.999453E-01,9.998361E-01,9.994966E-01,9.984723E-01,9.955781E-01,9.881560E-01,9.712946E-01,9.378991E-01,8.806642E-01,7.957892E-01,6.862131E-01,5.616993E-01,4.356051E-01,3.202263E-01,2.236562E-01,1.487911E-01,9.453344E-02,5.748754E-02,3.338375E-02,1.846510E-02,9.662740E-03,4.738539E-03,2.144625E-03,8.736546E-04,3.076454E-04,8.421116E-05,1.430537E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.28913,0.00000,9.999997E-01,9.999996E-01,9.999996E-01,9.999994E-01,9.999990E-01,9.999982E-01,9.999961E-01,9.999909E-01,9.999760E-01,9.999315E-01,9.997939E-01,9.993705E-01,9.981166E-01,9.946627E-01,9.860588E-01,9.670895E-01,9.305819E-01,8.696176E-01,7.812064E-01,6.692128E-01,5.441056E-01,4.192323E-01,3.064190E-01,2.128558E-01,1.408489E-01,8.894218E-02,5.371786E-02,3.102178E-02,1.704609E-02,8.900259E-03,4.363233E-03,1.974619E-03,8.156099E-04,2.967014E-04,8.626808E-05,1.561687E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.34040,0.00000,9.999995E-01,9.999993E-01,9.999987E-01,9.999977E-01,9.999949E-01,9.999876E-01,9.999664E-01,9.999018E-01,9.997004E-01,9.990808E-01,9.972678E-01,9.923870E-01,9.806300E-01,9.557907E-01,9.102808E-01,8.382007E-01,7.391670E-01,6.200559E-01,4.930854E-01,3.715466E-01,2.656581E-01,1.807619E-01,1.173515E-01,7.286453E-02,4.324447E-02,2.449573E-02,1.316346E-02,6.656698E-03,3.136371E-03,1.340400E-03,5.022893E-04,1.576969E-04,3.433562E-05,2.543321E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.37906,0.00000,9.999997E-01,9.999996E-01,9.999996E-01,9.999994E-01,9.999990E-01,9.999982E-01,9.999962E-01,9.999909E-01,9.999761E-01,9.999316E-01,9.997942E-01,9.993714E-01,9.981208E-01,9.946790E-01,9.861134E-01,9.672419E-01,9.309348E-01,8.702983E-01,7.823054E-01,6.707282E-01,5.459317E-01,4.211942E-01,3.082807E-01,2.144919E-01,1.421835E-01,8.996243E-02,5.441422E-02,3.149217E-02,1.733235E-02,9.079849E-03,4.468168E-03,2.028135E-03,8.429283E-04,3.103598E-04,9.129641E-05,1.670558E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.43033,0.00000,9.999994E-01,9.999990E-01,9.999982E-01,9.999964E-01,9.999916E-01,9.999781E-01,9.999376E-01,9.998121E-01,9.994219E-01,9.982508E-01,9.949740E-01,9.866832E-01,9.681548E-01,9.321201E-01,8.715183E-01,7.833002E-01,6.713638E-01,5.461123E-01,4.209422E-01,3.076732E-01,2.137132E-01,1.415529E-01,8.958501E-02,5.424185E-02,3.135372E-02,1.724692E-02,8.965692E-03,4.351334E-03,1.945072E-03,7.740088E-04,2.587945E-04,6.709756E-05,1.045637E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
