#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0, imt='SA(2.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0057376,poe-0.0065840,poe-0.0075552,poe-0.0086698,poe-0.0099487,poe-0.0114163,poe-0.0131004,poe-0.0150330,poe-0.0172506,poe-0.0197953,poe-0.0227155,poe-0.0260664,poe-0.0299117,poe-0.0343242,poe-0.0393876,poe-0.0451980,poe-0.0518655,poe-0.0595165,poe-0.0682963,poe-0.0783711,poe-0.0899323,poe-0.1031988,poe-0.1184225,poe-0.1358919,poe-0.1559383,poe-0.1789419,poe-0.2053390,poe-0.2356300,poe-0.2703896,poe-0.3102768,poe-0.3560480,poe-0.4085713,poe-0.4688427,poe-0.5380052,poe-0.6173704,poe-0.7084434,poe-0.8129511,poe-0.9328756,poe-1.0704911,poe-1.2284072,poe-1.4096188,poe-1.6175622,poe-1.8561809,poe-2.1300000
-1.00004,-0.46899,0.00000,9.061987E-01,8.573590E-01,7.951428E-01,7.210443E-01,6.378987E-01,5.495488E-01,4.606113E-01,3.752975E-01,2.969531E-01,2.281392E-01,1.701390E-01,1.230490E-01,8.632104E-02,5.863916E-02,3.853576E-02,2.445362E-02,1.490612E-02,8.703236E-03,4.804226E-03,2.490495E-03,1.178635E-03,4.899364E-04,1.765358E-04,4.857309E-05,8.341290E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.52026,0.00000,7.928489E-01,7.196278E-01,6.377513E-01,5.510890E-01,4.637256E-01,3.794434E-01,3.018211E-01,2.332669E-01,1.749345E-01,1.273264E-01,8.989692E-02,6.142254E-02,4.062369E-02,2.593448E-02,1.589928E-02,9.347767E-03,5.197183E-03,2.705982E-03,1.285855E-03,5.275030E-04,1.749027E-04,3.434404E-05,1.283780E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.55893,0.00000,9.015567E-01,8.513330E-01,7.878478E-01,7.127700E-01,6.290407E-01,5.405803E-01,4.520032E-01,3.673820E-01,2.899921E-01,2.222955E-01,1.654001E-01,1.193592E-01,8.355857E-02,5.663612E-02,3.713987E-02,2.351223E-02,1.429706E-02,8.326571E-03,4.578231E-03,2.364786E-03,1.110866E-03,4.596675E-04,1.644244E-04,4.522093E-05,7.923321E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.61019,0.00000,7.681745E-01,6.916646E-01,6.078131E-01,5.206450E-01,4.340657E-01,3.518453E-01,2.772647E-01,2.121883E-01,1.575498E-01,1.135643E-01,7.932860E-02,5.361600E-02,3.507567E-02,2.209459E-02,1.336583E-02,7.731277E-03,4.203154E-03,2.135578E-03,9.685612E-04,3.735445E-04,1.094056E-04,1.388188E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.64886,0.00000,8.943804E-01,8.420959E-01,7.767557E-01,7.002668E-01,6.157382E-01,5.271838E-01,4.391651E-01,3.556276E-01,2.796828E-01,2.136296E-01,1.583900E-01,1.139006E-01,7.945490E-02,5.366377E-02,3.506472E-02,2.210470E-02,1.338438E-02,7.756083E-03,4.238868E-03,2.173169E-03,1.006272E-03,4.121582E-04,1.438599E-04,3.882714E-05,6.515890E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.70012,0.00000,7.394735E-01,6.602002E-01,5.751256E-01,4.882329E-01,4.032490E-01,3.238465E-01,2.528234E-01,1.915844E-01,1.408823E-01,1.005583E-01,6.948542E-02,4.646933E-02,3.005059E-02,1.866936E-02,1.113965E-02,6.317012E-03,3.357182E-03,1.655249E-03,7.102622E-04,2.557916E-04,6.066298E-05,3.465499E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.73879,0.00000,8.845093E-01,8.295325E-01,7.618243E-01,6.835770E-01,5.980992E-01,5.095279E-01,4.223129E-01,3.402422E-01,2.662294E-01,2.023293E-01,1.492514E-01,1.067901E-01,7.410408E-02,4.978137E-02,3.234587E-02,2.026264E-02,1.218542E-02,7.000110E-03,3.789268E-03,1.915497E-03,8.685932E-04,3.475432E-04,1.157743E-04,3.009651E-05,3.820960E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.82872,0.00000,8.718947E-01,8.137175E-01,7.432708E-01,6.630751E-01,5.766469E-01,4.882242E-01,4.021267E-01,3.219100E-01,2.502850E-01,1.889974E-01,1.385046E-01,9.844734E-02,6.785144E-02,4.525290E-02,2.917357E-02,1.812320E-02,1.079386E-02,6.126834E-03,3.268989E-03,1.616319E-03,7.115810E-04,2.723970E-04,8.496015E-05,2.027131E-05,1.458287E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-0.91865,0.00000,8.565555E-01,7.948208E-01,7.214442E-01,6.392863E-01,5.520650E-01,4.640618E-01,3.794478E-01,3.014821E-01,2.326457E-01,1.743588E-01,1.267773E-01,8.939923E-02,6.111028E-02,4.039931E-02,2.579937E-02,1.585935E-02,9.326617E-03,5.214528E-03,2.729636E-03,1.311603E-03,5.547081E-04,1.975322E-04,5.656243E-05,1.091907E-05,8.431010E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-1.00859,0.00000,8.386016E-01,7.731302E-01,6.968235E-01,6.128581E-01,5.251272E-01,4.379194E-01,3.551523E-01,2.798281E-01,2.141401E-01,1.591202E-01,1.146792E-01,8.015415E-02,5.427190E-02,3.551191E-02,2.243487E-02,1.361645E-02,7.890150E-03,4.333591E-03,2.211451E-03,1.026297E-03,4.107170E-04,1.338026E-04,3.379037E-05,4.096592E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-1.09852,0.00000,8.182021E-01,7.489782E-01,6.699088E-01,5.844350E-01,4.965849E-01,4.105762E-01,3.300357E-01,2.577122E-01,1.954454E-01,1.438750E-01,1.027054E-01,7.109086E-02,4.762845E-02,3.081984E-02,1.923452E-02,1.150434E-02,6.559148E-03,3.524270E-03,1.745407E-03,7.766410E-04,2.874548E-04,8.365751E-05,1.692942E-05,9.448389E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-1.18845,0.00000,7.955617E-01,7.227288E-01,6.411973E-01,5.546132E-01,4.670938E-01,3.826958E-01,3.047623E-01,2.357406E-01,1.770762E-01,1.290628E-01,9.120993E-02,6.247247E-02,4.138067E-02,2.646629E-02,1.629291E-02,9.591656E-03,5.367004E-03,2.809206E-03,1.345469E-03,5.662536E-04,1.906830E-04,4.807542E-05,6.326061E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.27838,0.00000,7.709286E-01,6.947671E-01,6.111674E-01,5.239560E-01,4.372248E-01,3.548391E-01,2.798639E-01,2.143719E-01,1.594092E-01,1.150020E-01,8.042502E-02,5.447132E-02,3.565780E-02,2.251831E-02,1.365760E-02,7.906441E-03,4.329403E-03,2.200832E-03,1.011806E-03,3.957128E-04,1.190680E-04,2.342408E-05,1.325171E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.36832,0.00000,7.445794E-01,6.654751E-01,5.802746E-01,4.929258E-01,4.074409E-01,3.274662E-01,2.557378E-01,1.939199E-01,1.427184E-01,1.018827E-01,7.047449E-02,4.718075E-02,3.051083E-02,1.900326E-02,1.134750E-02,6.450005E-03,3.445843E-03,1.696347E-03,7.410018E-04,2.651452E-04,6.867958E-05,8.205129E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.45825,0.00000,7.108474E-01,6.295733E-01,5.439054E-01,4.577042E-01,3.747970E-01,2.984270E-01,2.308627E-01,1.734048E-01,1.264012E-01,8.934154E-02,6.116388E-02,4.050297E-02,2.588179E-02,1.590124E-02,9.346765E-03,5.208167E-03,2.709534E-03,1.284624E-03,5.260947E-04,1.693731E-04,3.433500E-05,1.745367E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00001,-1.54818,0.00000,6.704778E-01,5.878667E-01,5.027584E-01,4.187915E-01,3.395624E-01,2.677517E-01,2.050938E-01,1.525802E-01,1.101578E-01,7.707284E-02,5.223289E-02,3.421352E-02,2.159764E-02,1.309323E-02,7.573962E-03,4.134280E-03,2.094022E-03,9.518975E-04,3.621571E-04,1.009764E-04,1.297488E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.01933,0.00000,9.194092E-01,8.750459E-01,8.173110E-01,7.470349E-01,6.666833E-01,5.798428E-01,4.908680E-01,4.041857E-01,3.233940E-01,2.512535E-01,1.895937E-01,1.388335E-01,9.857834E-02,6.788016E-02,4.524100E-02,2.911919E-02,1.808194E-02,1.074893E-02,6.091363E-03,3.251875E-03,1.600971E-03,7.101980E-04,2.693276E-04,8.401268E-05,1.681919E-05,4.532429E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.07060,0.00000,9.093970E-01,8.617594E-01,8.008746E-01,7.279679E-01,6.458361E-01,5.583003E-01,4.697320E-01,3.843590E-01,3.055567E-01,2.359054E-01,1.768748E-01,1.286574E-01,9.075272E-02,6.205899E-02,4.104486E-02,2.621433E-02,1.612929E-02,9.485777E-03,5.311010E-03,2.783216E-03,1.339888E-03,5.733293E-04,2.048190E-04,5.836390E-05,7.977863E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.10926,0.00000,9.268740E-01,8.851224E-01,8.299737E-01,7.619296E-01,6.831684E-01,5.970818E-01,5.079467E-01,4.203205E-01,3.380186E-01,2.639389E-01,2.001595E-01,1.473362E-01,1.051670E-01,7.280012E-02,4.880989E-02,3.161256E-02,1.976102E-02,1.184882E-02,6.775485E-03,3.664748E-03,1.837391E-03,8.329945E-04,3.320707E-04,1.097650E-04,2.687244E-05,2.173404E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.16053,0.00000,8.967214E-01,8.452656E-01,7.808297E-01,7.050872E-01,6.211767E-01,5.331624E-01,4.453214E-01,3.616426E-01,2.853431E-01,2.186540E-01,1.626596E-01,1.173967E-01,8.215775E-02,5.569593E-02,3.650824E-02,2.309661E-02,1.404617E-02,8.156887E-03,4.493601E-03,2.302457E-03,1.076956E-03,4.372151E-04,1.448285E-04,3.463590E-05,2.248633E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.19920,0.00000,9.319062E-01,8.920112E-01,8.387445E-01,7.723606E-01,6.948386E-01,6.093997E-01,5.202495E-01,4.320220E-01,3.486694E-01,2.732354E-01,2.079472E-01,1.536170E-01,1.100639E-01,7.647521E-02,5.147834E-02,3.349487E-02,2.103141E-02,1.268309E-02,7.301562E-03,3.979144E-03,2.023064E-03,9.300124E-04,3.820301E-04,1.311423E-04,3.558997E-05,4.528210E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.25046,0.00000,8.813205E-01,8.256566E-01,7.574554E-01,6.788724E-01,5.933889E-01,5.052243E-01,4.185108E-01,3.369670E-01,2.636355E-01,2.002983E-01,1.476715E-01,1.056436E-01,7.325608E-02,4.917325E-02,3.190358E-02,1.995226E-02,1.197408E-02,6.850526E-03,3.697076E-03,1.844928E-03,8.298571E-04,3.153063E-04,9.465818E-05,1.672418E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.28913,0.00000,9.345450E-01,8.956600E-01,8.434319E-01,7.779769E-01,7.011677E-01,6.161172E-01,5.269995E-01,4.384708E-01,3.545248E-01,2.783737E-01,2.122693E-01,1.570879E-01,1.127856E-01,7.853091E-02,5.295873E-02,3.454829E-02,2.174384E-02,1.314670E-02,7.599566E-03,4.154608E-03,2.128656E-03,9.850655E-04,4.110918E-04,1.443898E-04,4.050392E-05,6.451700E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.34040,0.00000,8.632135E-01,8.031297E-01,7.311502E-01,6.499153E-01,5.632464E-01,4.753448E-01,3.901700E-01,3.112643E-01,2.412788E-01,1.815634E-01,1.325799E-01,9.392653E-02,6.444929E-02,4.280475E-02,2.745676E-02,1.694138E-02,1.002009E-02,5.629098E-03,2.966757E-03,1.435079E-03,6.127155E-04,2.146955E-04,5.433794E-05,5.570494E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
