#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0, imt='SA(0.5)'"
lon,lat,depth,poe-0.0050000,poe-0.0057376,poe-0.0065840,poe-0.0075552,poe-0.0086698,poe-0.0099487,poe-0.0114163,poe-0.0131004,poe-0.0150330,poe-0.0172506,poe-0.0197953,poe-0.0227155,poe-0.0260664,poe-0.0299117,poe-0.0343242,poe-0.0393876,poe-0.0451980,poe-0.0518655,poe-0.0595165,poe-0.0682963,poe-0.0783711,poe-0.0899323,poe-0.1031988,poe-0.1184225,poe-0.1358919,poe-0.1559383,poe-0.1789419,poe-0.2053390,poe-0.2356300,poe-0.2703896,poe-0.3102768,poe-0.3560480,poe-0.4085713,poe-0.4688427,poe-0.5380052,poe-0.6173704,poe-0.7084434,poe-0.8129511,poe-0.9328756,poe-1.0704911,poe-1.2284072,poe-1.4096188,poe-1.6175622,poe-1.8561809,poe-2.1300000
-1.00005,-0.01933,0.00000,9.999983E-01,9.999965E-01,9.999920E-01,9.999797E-01,9.999437E-01,9.998361E-01,9.995145E-01,9.985865E-01,9.960809E-01,9.899153E-01,9.763535E-01,9.500059E-01,9.050050E-01,8.373285E-01,7.471628E-01,6.398372E-01,5.244674E-01,4.113237E-01,3.088279E-01,2.223465E-01,1.537853E-01,1.022556E-01,6.533863E-02,4.007425E-02,2.352800E-02,1.315696E-02,6.958792E-03,3.431547E-03,1.554771E-03,6.316656E-04,2.206972E-04,5.802887E-05,7.658331E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,0.07060,0.00000,9.999980E-01,9.999957E-01,9.999898E-01,9.999734E-01,9.999250E-01,9.997798E-01,9.993477E-01,9.981191E-01,9.948757E-01,9.871216E-01,9.706252E-01,9.396976E-01,8.887396E-01,8.147148E-01,7.192477E-01,6.088904E-01,4.933180E-01,3.825026E-01,2.841000E-01,2.024820E-01,1.387203E-01,9.132829E-02,5.779335E-02,3.505855E-02,2.034756E-02,1.121911E-02,5.836561E-03,2.816820E-03,1.239919E-03,4.826406E-04,1.561111E-04,3.626819E-05,2.402496E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,-0.10926,0.00000,9.999985E-01,9.999970E-01,9.999934E-01,9.999834E-01,9.999548E-01,9.998697E-01,9.996146E-01,9.988717E-01,9.968342E-01,9.917130E-01,9.801620E-01,9.570969E-01,9.165771E-01,8.539369E-01,7.682776E-01,6.638470E-01,5.491911E-01,4.346243E-01,3.291724E-01,2.389248E-01,1.664926E-01,1.115520E-01,7.181945E-02,4.441467E-02,2.630764E-02,1.486710E-02,7.955623E-03,3.987740E-03,1.841399E-03,7.717590E-04,2.833803E-04,8.150530E-05,1.493713E-05,1.244804E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,0.16053,0.00000,9.999974E-01,9.999944E-01,9.999862E-01,9.999630E-01,9.998938E-01,9.996859E-01,9.990737E-01,9.973682E-01,9.929980E-01,9.829266E-01,9.623618E-01,9.254263E-01,8.671028E-01,7.857389E-01,6.846725E-01,5.716738E-01,4.568270E-01,3.494679E-01,2.563168E-01,1.805034E-01,1.222370E-01,7.952041E-02,4.971172E-02,2.975713E-02,1.701327E-02,9.223130E-03,4.691588E-03,2.206536E-03,9.315617E-04,3.417860E-04,9.896643E-05,1.794506E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00005,-0.19920,0.00000,9.999986E-01,9.999973E-01,9.999941E-01,9.999856E-01,9.999611E-01,9.998887E-01,9.996715E-01,9.990356E-01,9.972746E-01,9.927875E-01,9.824964E-01,9.615612E-01,9.240603E-01,8.649563E-01,7.826259E-01,6.805127E-01,5.666752E-01,4.513731E-01,3.440048E-01,2.511590E-01,1.759696E-01,1.185110E-01,7.671708E-02,4.770410E-02,2.843106E-02,1.617990E-02,8.729510E-03,4.423376E-03,2.069436E-03,8.861836E-04,3.335694E-04,1.018560E-04,2.112745E-05,7.635088E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.25046,0.00000,9.999966E-01,9.999923E-01,9.999803E-01,9.999456E-01,9.998414E-01,9.995289E-01,9.986242E-01,9.961726E-01,9.901208E-01,9.767759E-01,9.508024E-01,9.063818E-01,8.395026E-01,7.502927E-01,6.439241E-01,5.292369E-01,4.163643E-01,3.137640E-01,2.269009E-01,1.576602E-01,1.053117E-01,6.759442E-02,4.163330E-02,2.454901E-02,1.377373E-02,7.318481E-03,3.618646E-03,1.644644E-03,6.583707E-04,2.211848E-04,5.560181E-05,6.065827E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.28913,0.00000,9.999987E-01,9.999975E-01,9.999945E-01,9.999865E-01,9.999640E-01,9.998973E-01,9.996975E-01,9.991115E-01,9.974811E-01,9.932995E-01,9.836298E-01,9.637721E-01,9.278421E-01,8.706344E-01,7.901564E-01,6.893921E-01,5.761333E-01,4.605418E-01,3.522076E-01,2.579981E-01,1.813114E-01,1.224365E-01,7.950426E-02,4.957576E-02,2.965179E-02,1.692874E-02,9.175017E-03,4.672083E-03,2.201767E-03,9.526671E-04,3.633232E-04,1.153141E-04,2.491823E-05,1.420449E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.34040,0.00000,9.999954E-01,9.999888E-01,9.999704E-01,9.999160E-01,9.997521E-01,9.992653E-01,9.978882E-01,9.942867E-01,9.857846E-01,9.679652E-01,9.350936E-01,8.818070E-01,8.055843E-01,7.086437E-01,5.978918E-01,4.829621E-01,3.735382E-01,2.770047E-01,1.972505E-01,1.350400E-01,8.883435E-02,5.615345E-02,3.401335E-02,1.969735E-02,1.082252E-02,5.604024E-03,2.684043E-03,1.162765E-03,4.372596E-04,1.285078E-04,2.597042E-05,8.277649E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.37906,0.00000,9.999987E-01,9.999975E-01,9.999945E-01,9.999866E-01,9.999641E-01,9.998976E-01,9.996985E-01,9.991146E-01,9.974909E-01,9.933279E-01,9.837018E-01,9.639316E-01,9.281471E-01,8.711388E-01,7.908823E-01,6.902980E-01,5.771704E-01,4.615969E-01,3.532022E-01,2.588733E-01,1.820236E-01,1.229564E-01,7.989283E-02,4.983817E-02,2.983295E-02,1.704522E-02,9.253661E-03,4.715370E-03,2.228861E-03,9.663175E-04,3.695993E-04,1.186588E-04,2.601237E-05,1.953059E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,0.43033,0.00000,9.999932E-01,9.999830E-01,9.999535E-01,9.998650E-01,9.995987E-01,9.988216E-01,9.966906E-01,9.913517E-01,9.793801E-01,9.556637E-01,9.143751E-01,8.511265E-01,7.653517E-01,6.614776E-01,5.478423E-01,4.344170E-01,3.300210E-01,2.406286E-01,1.685826E-01,1.135412E-01,7.348759E-02,4.564927E-02,2.715555E-02,1.539341E-02,8.262516E-03,4.144971E-03,1.910856E-03,7.798473E-04,2.675017E-04,6.651192E-05,8.731335E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00004,-0.46899,0.00000,9.999986E-01,9.999974E-01,9.999942E-01,9.999857E-01,9.999615E-01,9.998897E-01,9.996748E-01,9.990466E-01,9.973086E-01,9.928833E-01,9.827361E-01,9.620838E-01,9.250466E-01,8.665688E-01,7.849264E-01,6.833687E-01,5.699327E-01,4.546872E-01,3.471328E-01,2.539230E-01,1.782332E-01,1.201963E-01,7.799200E-02,4.857994E-02,2.904639E-02,1.657390E-02,8.988290E-03,4.575596E-03,2.160278E-03,9.355759E-04,3.568970E-04,1.153339E-04,2.528459E-05,1.968576E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
